SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,-1.112,0.507,-1.761,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,-0.252,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,1.347,0.195,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,-0.252,-0.92,-0.138,-0.145,0.059,-1.962,0.206,-1.86,-0.295
1,0.307,-0.101,-0.92,0.092,0.332,0.139,-1.962,0.005,-1.86,-0.419
1,1.347,-0.101,-0.92,0.06,-0.125,0.139,-1.962,0.005,-1.86,-0.295
1,1.253,-0.368,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,1.347,-0.181,-1.761,0.092,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,1.108,-0.92,-0.138,-0.145,0.059,-1.962,0.246,-1.86,-0.142
1,0.307,0.507,-0.92,0.06,-0.125,0.139,-1.962,0.206,-2.648,-0.142
1,-1.112,0.507,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,-1.112,0.916,-0.92,0.06,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,-0.598,-0.92,0.06,-0.125,0.139,-1.962,0.005,-1.86,-0.142
1,-1.112,-0.252,-0.92,-0.138,-0.145,0.059,-2.963,0.206,-1.86,-0.142
1,-1.112,-0.368,-1.761,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.198
1,1.347,-0.101,-0.92,-0.138,-0.145,0.059,-1.962,0.206,-1.86,-0.198
0,0.307,0.916,-0.92,0.06,0.332,0.139,-2.754,0.206,-1.86,-0.142
1,0.307,0.195,-0.92,0.092,0.332,0.139,-1.962,-0.535,-1.86,-0.198
1,1.347,-0.252,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.75
1,1.253,0.507,-1.761,0.06,-0.125,0.139,-2.754,0.206,-1.86,-0.198
1,-1.112,-0.181,-1.761,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.198
1,1.253,1.108,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,-1.112,0.507,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,0.916,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.181,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,0.195,-0.92,-0.138,0.332,0.139,-1.962,-0.535,-1.86,-0.295
1,-1.112,-0.368,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.198
1,0.307,-0.181,-0.92,0.092,0.332,0.059,-1.962,0.246,-1.86,-0.295
1,1.347,-0.368,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,0.307,-0.598,-0.92,0.06,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,1.253,-0.101,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.295
1,0.307,-0.252,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.198
0,-1.112,-0.598,-2.371,-0.138,-0.125,0.139,-1.962,0.005,-2.648,-0.198
1,1.253,0.195,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.419
1,1.253,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.295
1,1.253,-0.598,-0.92,0.092,-0.145,0.059,-1.962,0.246,-1.86,-0.198
0,-1.112,-0.598,-0.92,0.06,-0.125,0.059,-1.962,0.206,-1.86,-0.142
1,1.347,0.507,-0.92,-0.138,-0.145,0.059,-1.962,0.206,-1.86,-0.75
1,1.347,0.507,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
0,-1.112,-0.252,-2.707,-0.138,-0.145,0.139,-2.754,0.206,-1.86,-0.142
1,1.253,-0.181,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.295
1,1.253,-0.101,-0.92,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.142
1,1.253,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.295
1,0.307,0.195,-0.92,0.092,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,1.253,1.108,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.101,-0.92,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.142
0,-1.112,-0.598,-1.761,0.06,-0.125,0.059,-1.962,0.005,-2.871,-0.295
0,1.253,-0.181,-1.761,0.06,-0.125,0.139,-1.962,0.005,-2.648,-0.295
1,-1.112,-0.252,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.419
1,-1.112,0.195,-1.761,-0.138,-0.145,-1.055,-1.962,0.246,-1.86,-0.142
1,0.307,-0.101,-0.92,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.142
1,0.307,-0.101,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,0.507,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.198
1,0.307,0.916,-0.92,0.092,0.332,0.059,-1.962,0.246,-1.86,-0.142
1,1.253,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,1.253,0.507,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,0.916,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,-0.252,-0.92,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.295
1,1.253,-0.598,-0.92,-0.138,-0.145,-0.424,-1.962,0.246,-1.86,-0.142
1,1.253,0.916,-0.92,0.06,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,-1.112,0.507,-0.92,0.092,-0.145,-1.055,-2.754,0.246,-1.86,-0.142
1,-1.112,-0.252,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,1.347,0.507,-0.92,0.092,-0.145,-0.424,-1.962,0.246,-1.86,-0.142
1,1.253,0.507,-0.92,0.092,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,0.307,-0.252,-0.92,0.092,0.332,0.059,-1.962,0.005,-1.86,-0.419
1,-1.112,0.195,-0.92,-0.138,-0.125,0.139,-1.962,0.005,-1.86,-0.142
1,-1.112,-0.598,-0.92,-0.138,-0.145,-0.424,-1.962,0.246,-1.86,-0.75
1,0.307,0.916,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.198
1,0.307,-0.101,-1.761,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.419
1,-1.112,-0.252,-0.92,0.06,-0.125,0.059,-1.962,0.206,-1.86,-0.142
1,-1.112,0.195,-0.92,0.092,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,-1.112,-0.598,-0.92,0.092,-0.125,0.059,-1.962,0.246,-2.648,-0.419
1,0.307,-0.598,-0.92,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.142
1,0.307,-0.368,-0.92,0.092,0.332,0.139,-1.962,0.246,-1.86,-0.142
1,1.253,0.195,-0.92,0.06,-0.125,0.139,-1.962,0.005,-1.86,-0.419
1,0.307,-0.101,-0.92,-0.138,-0.125,0.139,-1.962,0.005,-1.86,-0.142
1,1.253,-0.252,-0.92,-0.138,-0.125,0.139,-1.962,0.206,-1.86,-0.295
1,1.347,-0.181,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.198
1,1.347,-0.368,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.419
1,1.253,-0.181,-1.761,0.092,0.332,0.139,-1.962,0.246,-1.86,-0.75
1,1.347,-0.101,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.419
1,0.307,0.916,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,1.347,0.507,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,-0.181,-0.92,0.06,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,-0.252,-0.92,0.06,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.252,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.198
1,1.347,-0.181,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.295
1,0.307,-0.598,-0.92,0.092,-0.145,0.059,-1.962,0.246,-1.86,-0.142
1,0.307,-0.101,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,-0.181,-0.92,0.092,0.332,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,0.195,-0.92,0.06,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.368,-1.761,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.419
1,1.347,1.108,-0.92,0.092,-0.125,-0.424,-1.962,0.246,-1.86,-0.142
1,1.347,0.195,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,0.916,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.198
1,1.253,-0.368,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,-0.368,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.253,-0.181,-0.92,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.419
1,-1.112,1.108,-0.92,0.092,-0.145,-0.127,-2.754,0.246,-1.86,-0.198
1,0.307,0.916,-0.92,0.092,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.347,-0.181,-0.92,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,1.347,0.507,-0.92,0.092,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,-0.252,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,0.195,-0.92,0.06,-0.125,0.139,-1.962,-0.535,-1.86,-0.198
1,1.253,-0.252,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,-1.112,-0.252,-1.761,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.295
1,1.253,0.195,-0.92,0.092,0.332,-0.424,-1.962,0.246,-1.86,-0.142
1,0.307,-0.252,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,1.347,0.916,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,-0.598,-0.92,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.142
1,1.253,0.195,-0.92,0.06,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.598,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.198
1,-1.112,0.916,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.295
0,-1.112,-0.368,-0.92,0.092,-0.125,0.139,-2.754,0.246,-1.86,-0.295
1,-1.112,-0.101,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,0.507,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,0.307,0.507,-2.371,0.092,0.332,0.139,-1.962,0.005,-1.86,-0.295
1,0.307,0.507,-0.92,-0.138,-0.125,0.139,-1.962,0.206,-2.648,-0.198
1,-1.112,0.916,-0.92,-0.138,-0.145,-0.424,-2.754,0.206,-1.86,-0.142
1,1.347,0.916,-0.92,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,1.347,1.108,-0.92,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.75
1,1.347,0.507,-0.92,0.092,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.181,-0.92,0.06,0.332,0.139,-2.754,-0.535,-1.86,-0.142
1,0.307,0.916,-0.92,0.06,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,-0.368,-0.92,0.06,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,1.347,0.195,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.142
1,1.253,-0.101,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,0.916,-0.92,-0.138,0.332,0.139,-1.962,-0.535,-1.86,-0.295
1,1.253,0.195,-0.92,0.092,0.332,0.059,-1.962,0.246,-1.86,-0.142
1,0.307,-0.598,-0.92,0.06,-0.145,0.139,-1.962,0.246,-1.86,-0.295
1,1.253,1.108,-0.92,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.142
1,1.347,1.108,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,0.507,-0.92,0.092,-0.145,0.059,-1.962,0.246,-1.86,-0.198
1,1.347,0.195,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,0.916,-1.761,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.295
1,1.253,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,-1.112,-0.252,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.198
1,0.307,0.916,-0.92,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.198
1,0.307,-0.368,-0.92,0.06,-0.145,0.059,-1.962,0.246,-1.86,-0.295
1,-1.112,1.108,-0.92,-0.138,-0.145,-0.127,-1.962,0.206,-1.86,-0.142
1,0.307,-0.101,-0.92,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.295
0,-1.112,-0.598,-0.92,-0.138,-0.145,0.059,-2.754,0.246,-1.86,-0.75
1,0.307,0.507,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,-1.112,0.916,-0.92,0.092,0.332,-0.127,-1.962,0.246,-1.86,-0.142
1,1.253,-0.252,-0.92,0.06,-0.125,0.139,-1.962,0.005,-1.86,-0.419
1,-1.112,0.916,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,-1.112,0.195,-0.92,0.06,-0.125,0.059,-1.962,0.206,-1.86,-0.142
1,1.253,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.246,-1.86,-0.198
1,1.253,-0.101,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.75
1,1.347,1.108,-1.761,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.198
1,1.253,0.507,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.347,1.108,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.368,-0.92,0.092,-0.145,-0.127,-1.962,0.246,-1.86,-0.142
1,0.307,-0.252,-0.92,-0.138,-0.145,-0.424,-1.962,0.246,-1.86,-0.142
1,0.307,0.507,-0.92,0.092,0.332,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,0.507,-0.92,-0.138,-0.145,0.139,-1.962,0.005,-1.86,-0.142
1,1.253,1.108,-0.92,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,0.307,-0.101,-0.92,-0.138,-0.125,0.139,-1.962,0.005,-2.648,-0.295
1,0.307,-0.368,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.419
0,-1.112,-0.598,-1.761,0.092,-0.145,0.059,-2.754,0.246,-2.648,-0.142
1,1.347,0.916,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,-0.181,-0.92,0.092,-0.145,-0.127,-1.962,0.246,-1.86,-0.142
1,1.253,-0.181,-1.761,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,-0.252,-0.92,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.419
1,-1.112,-0.252,-0.92,0.06,-0.145,0.139,-1.962,0.246,-1.86,-0.198
1,0.307,0.916,-0.92,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.198
1,1.347,1.108,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,0.507,-0.92,0.092,0.332,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.101,-0.92,-0.138,0.332,0.139,-1.962,-0.535,-1.86,-0.142
1,1.253,1.108,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,0.195,-0.92,0.092,-0.145,0.139,-1.962,0.246,-1.86,-0.198
1,-1.112,-0.252,-0.92,0.092,-0.125,-0.127,-1.962,0.246,-1.86,-0.295
1,-1.112,1.108,-0.92,-0.138,-0.145,0.059,-2.754,0.206,-1.86,-0.75
1,0.307,0.916,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.253,0.916,-0.92,0.092,-0.125,0.059,-1.962,0.206,-1.86,-0.142
1,0.307,-0.598,-0.92,0.092,-0.145,-0.424,-1.962,0.246,-1.86,-0.142
1,1.347,-0.181,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,0.507,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.253,-0.252,-0.92,-0.138,-0.145,0.059,-1.962,0.206,-1.86,-0.142
1,0.307,-0.598,-0.92,0.06,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.253,0.916,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,-1.112,0.916,-0.92,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.142
1,1.253,-0.368,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,0.195,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.75
1,1.253,1.108,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.295
1,-1.112,0.195,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.253,1.108,-0.92,0.092,0.332,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.598,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,-0.101,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.198
1,-1.112,-0.598,-0.92,0.092,-0.145,-0.424,-1.962,0.246,-1.86,-0.142
1,0.307,0.507,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,1.347,1.108,-0.92,0.092,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.347,-0.368,-1.761,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,0.916,-0.92,-0.138,-0.125,0.139,-1.962,0.206,-2.648,-0.198
1,1.347,-0.101,-1.761,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.419
1,1.253,0.507,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,0.507,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,1.108,-0.92,0.06,0.332,0.139,-2.754,0.206,-1.86,-0.142
1,0.307,0.195,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.295
0,-1.112,-0.181,-0.92,0.092,-0.125,0.059,-2.754,0.246,-2.648,-0.75
1,1.347,0.916,-0.92,0.092,-0.125,0.139,-1.962,0.206,-1.86,-0.198
1,1.253,-0.368,-0.92,0.06,-0.145,0.059,-1.962,0.246,-1.86,-0.295
1,1.253,1.108,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.198
1,1.253,0.195,-0.92,0.06,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.198
1,0.307,-0.598,-0.92,0.092,-0.125,-0.127,-1.962,0.246,-1.86,-0.142
1,1.347,1.108,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.101,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.295
1,-1.112,-0.598,-0.92,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.142
1,0.307,-0.101,-0.92,0.092,0.332,0.059,-1.962,0.246,-1.86,-0.295
1,0.307,-0.101,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.142
0,-1.112,-0.252,-1.761,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.142
1,-1.112,-0.101,-0.92,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.198
0,1.253,-0.181,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.295
1,1.347,-0.598,-0.92,0.092,-0.145,-0.127,-1.962,0.246,-1.86,-0.142
1,0.307,-0.368,-1.761,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.295
1,1.253,-0.181,-0.92,0.092,0.332,0.139,-1.962,0.206,-1.86,-0.295
1,0.307,0.195,-0.92,-0.138,-0.125,0.139,-1.962,0.005,-1.86,-0.198
1,1.347,0.916,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,0.916,-0.92,-0.138,-0.145,0.059,-1.962,0.246,-1.86,-0.142
1,0.307,1.108,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,-0.598,-0.92,0.092,0.332,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.101,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.419
1,-1.112,0.916,-0.92,0.06,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,1.347,0.507,-0.92,0.092,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,0.307,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.295
1,1.253,-0.252,-0.92,0.06,-0.125,0.139,-1.962,0.005,-1.86,-0.419
1,1.253,0.916,-0.92,0.092,0.332,-0.127,-1.962,0.206,-1.86,-0.142
1,0.307,0.507,-1.761,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,1.253,-0.181,-0.92,0.092,-0.125,0.139,-1.962,0.005,-1.86,-0.142
1,-1.112,0.195,-0.92,-0.138,-0.125,0.139,-1.962,0.005,-1.86,-0.142
0,0.307,-0.368,-1.761,0.06,-0.125,0.139,-1.962,0.206,-2.648,-0.295
1,1.253,0.507,-0.92,0.092,-0.125,0.139,-1.962,0.206,-1.86,-0.198
1,-1.112,-0.252,-1.761,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,0.507,-0.92,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.142
1,1.253,0.916,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,0.195,-0.92,0.092,0.332,0.059,-1.962,0.246,-1.86,-0.142
1,1.347,0.195,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,-0.598,-0.92,0.092,-0.145,-0.127,-1.962,0.246,-1.86,-0.142
1,-1.112,-0.252,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.295
1,-1.112,0.916,-1.761,0.06,-0.125,0.059,-1.962,0.246,-1.86,-0.142
1,0.307,0.916,-0.92,-0.138,0.332,0.139,-1.962,-0.535,-1.86,-0.142
1,0.307,-0.252,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.198
0,1.347,0.195,-1.761,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.75
1,1.347,1.108,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,1.108,-1.761,0.06,-0.145,0.139,-3.353,0.246,-2.648,-0.198
0,-1.112,0.916,-1.761,0.092,-0.125,0.139,-2.754,0.246,-1.86,-0.142
1,-1.112,1.108,-0.92,-0.138,-0.145,-1.055,-1.962,0.246,-1.86,-0.142
1,0.307,1.108,-1.761,0.06,-0.125,0.139,-1.962,0.005,-2.648,-0.142
1,1.347,-0.368,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,0.916,-1.761,-0.138,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,1.253,0.916,-0.92,0.092,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,0.916,-0.92,-0.138,0.332,0.059,-1.962,0.005,-1.86,-0.75
0,0.307,-0.368,-0.92,-0.138,-0.125,0.139,-1.962,0.005,-1.86,-0.142
1,0.307,0.916,-0.92,-0.138,0.332,0.139,-1.962,-0.535,-1.86,-0.198
1,-1.112,-0.181,-0.92,-0.138,-0.145,0.139,-1.962,0.005,-1.86,-0.419
1,1.253,-0.252,-0.92,0.092,-0.145,0.139,-1.962,0.246,-1.86,-0.295
1,1.253,-0.101,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.295
1,1.253,0.916,-0.92,-0.138,-0.125,0.139,-1.962,0.005,-1.86,-0.142
1,1.253,0.507,-0.92,-0.138,-0.145,0.139,-1.962,0.246,-1.86,-0.198
1,1.347,-0.368,-0.92,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.142
1,1.347,0.916,-0.92,0.092,-0.125,0.139,-1.962,0.246,-1.86,-0.142
0,0.307,-0.598,-0.92,0.06,-0.145,0.139,-1.962,0.246,-1.86,-0.142
1,-1.112,0.195,-0.92,-0.138,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.253,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.142
1,1.253,-0.181,-0.92,-0.138,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,-0.598,-1.761,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,-1.112,0.916,-0.92,0.06,-0.145,-0.127,-1.962,0.206,-1.86,-0.142
1,1.347,-0.368,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.419
0,0.307,0.195,-2.371,0.06,-0.125,0.139,-2.754,0.246,-1.86,-0.419
1,1.253,0.916,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.198
1,1.253,1.108,-0.92,0.092,0.332,-0.127,-1.962,0.246,-1.86,-0.142
1,0.307,-0.252,-1.761,-0.138,-0.145,0.059,-1.962,0.206,-1.86,-0.142
1,1.253,0.507,-0.92,0.092,0.332,0.139,-1.962,0.005,-1.86,-0.295
1,1.347,-0.101,-0.92,-0.138,-0.145,-0.424,-1.962,0.246,-1.86,-0.75
1,1.253,-0.181,-1.761,0.092,0.332,0.139,-1.962,0.005,-1.86,-0.419
1,1.347,-0.252,-0.92,0.06,-0.125,0.139,-1.962,0.005,-1.86,-0.142
1,1.347,-0.252,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.198
1,1.347,0.195,-0.92,-0.138,-0.145,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,0.507,-0.92,0.06,-0.125,0.139,-1.962,0.206,-1.86,-0.142
1,1.347,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.419
1,0.307,0.507,-1.761,0.06,-0.145,0.139,-1.962,0.246,-2.648,-0.142
0,-1.112,-0.252,-1.761,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.198
1,0.307,0.916,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.198
1,-1.112,-0.368,-0.92,0.06,0.332,0.139,-1.962,0.206,-1.86,-0.142
1,0.307,-0.181,-0.92,0.092,-0.125,0.059,-1.962,0.246,-1.86,-0.198
1,0.307,-0.101,-0.92,0.06,0.332,0.139,-1.962,-0.535,-1.86,-0.419
1,1.347,0.195,-0.92,0.06,-0.145,0.139,-1.962,0.005,-1.86,-0.295
1,0.307,-0.181,-0.92,0.06,0.332,0.139,-1.962,0.005,-1.86,-0.295
